"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"13658","OPTCUR","USDINR","OPTION","26-May-2023",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.03,3.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5225,"USDINR"
"13660","OPTCUR","USDINR","OPTION","26-May-2023",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.28,3.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7725,"USDINR"
"13662","OPTCUR","USDINR","OPTION","26-May-2023",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.53,3.515,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0225,"USDINR"
"13664","OPTCUR","USDINR","OPTION","26-May-2023",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.78,3.765,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2725,"USDINR"
"13666","OPTCUR","USDINR","OPTION","26-May-2023",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.0275,4.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7325,"USDINR"
"13668","OPTCUR","USDINR","OPTION","26-May-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.2775,4.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9675,"USDINR"
"13670","OPTCUR","USDINR","OPTION","26-May-2023",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.5275,4.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.205,"USDINR"
"13672","OPTCUR","USDINR","OPTION","26-May-2023",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.7775,4.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.445,"USDINR"
"13674","OPTCUR","USDINR","OPTION","26-May-2023",87.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.0275,5.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6875,"USDINR"
"13676","OPTCUR","USDINR","OPTION","26-May-2023",87.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.2775,5.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.93,"USDINR"
"13678","OPTCUR","USDINR","OPTION","26-May-2023",87.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.5275,5.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.175,"USDINR"
"13680","OPTCUR","USDINR","OPTION","26-May-2023",88,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.7775,5.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.42,"USDINR"
"2263","OPTCUR","USDINR","OPTION","26-May-2023",88.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.0275,6.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"8255","OPTCUR","USDINR","OPTION","26-May-2023",88.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.2775,6.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.515,"USDINR"
"8680","OPTCUR","USDINR","OPTION","26-May-2023",88.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.5275,6.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4425,"USDINR"
"8366","OPTCUR","USDINR","OPTION","29-May-2023",75.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.4975,7.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3225,"USDINR"
"13511","OPTCUR","USDINR","OPTION","29-May-2023",76,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.2475,7.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.49,"USDINR"
"13513","OPTCUR","USDINR","OPTION","29-May-2023",76.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.9975,6.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2425,"USDINR"
"2863","OPTCUR","USDINR","OPTION","29-May-2023",76.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.7475,6.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6675,"USDINR"
"11676","OPTCUR","USDINR","OPTION","29-May-2023",76.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",906,1,1000,0.0025,"US Dollars","","","","",5.4975,6.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.99,"USDINR"
"11679","OPTCUR","USDINR","OPTION","29-May-2023",77,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",45608,1,1000,0.0025,"US Dollars","","","","",5.26,6.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7525,"USDINR"
"11681","OPTCUR","USDINR","OPTION","29-May-2023",77.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.9975,5.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.49,"USDINR"
"11686","OPTCUR","USDINR","OPTION","29-May-2023",77.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.7475,5.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.24,"USDINR"
"11688","OPTCUR","USDINR","OPTION","29-May-2023",77.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",50,1,1000,0.0025,"US Dollars","","","","",4.4975,5.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.99,"USDINR"
"11701","OPTCUR","USDINR","OPTION","29-May-2023",78,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",23858,1,1000,0.0025,"US Dollars","","","","",4.2625,5.2475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.755,"USDINR"
"11703","OPTCUR","USDINR","OPTION","29-May-2023",78.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.9975,4.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.49,"USDINR"
"11706","OPTCUR","USDINR","OPTION","29-May-2023",78.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",140,1,1000,0.0025,"US Dollars","","","","",3.7475,4.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.24,"USDINR"
"11708","OPTCUR","USDINR","OPTION","29-May-2023",78.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.4975,4.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.99,"USDINR"
"11710","OPTCUR","USDINR","OPTION","29-May-2023",79,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",6527,1,1000,0.0025,"US Dollars","","","","",3.2675,4.2525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.76,"USDINR"
"11712","OPTCUR","USDINR","OPTION","29-May-2023",79.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",200,1,1000,0.0025,"US Dollars","","","","",2.9975,3.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.49,"USDINR"
"11720","OPTCUR","USDINR","OPTION","29-May-2023",79.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",553,1,1000,0.0025,"US Dollars","","","","",2.7475,3.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.24,"USDINR"
"11724","OPTCUR","USDINR","OPTION","29-May-2023",79.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.4975,3.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.99,"USDINR"
"11730","OPTCUR","USDINR","OPTION","29-May-2023",80,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",15050,1,1000,0.0025,"US Dollars","","","","",2.26,3.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7525,"USDINR"
"11732","OPTCUR","USDINR","OPTION","29-May-2023",80.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",636,1,1000,0.0025,"US Dollars","","","","",1.9975,2.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.49,"USDINR"
"11734","OPTCUR","USDINR","OPTION","29-May-2023",80.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",17209,1,1000,0.0025,"US Dollars","","","","",1.7475,2.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.24,"USDINR"
"11736","OPTCUR","USDINR","OPTION","29-May-2023",80.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",5307,1,1000,0.0025,"US Dollars","","","","",1.4975,2.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.99,"USDINR"
"11738","OPTCUR","USDINR","OPTION","29-May-2023",81,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",31040,1,1000,0.0025,"US Dollars","","","","",1.2625,2.2425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7525,"USDINR"
"11740","OPTCUR","USDINR","OPTION","29-May-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",9865,1,1000,0.0025,"US Dollars","","","","",1.0175,1.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5075,"USDINR"
"11742","OPTCUR","USDINR","OPTION","29-May-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",47780,1,1000,0.0025,"US Dollars","","","","",0.77,1.745,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.2575,"USDINR"
"11744","OPTCUR","USDINR","OPTION","29-May-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",35529,1,1000,0.0025,"US Dollars","","","","",0.5225,1.4825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0025,"USDINR"
"11754","OPTCUR","USDINR","OPTION","29-May-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",162593,1,1000,0.0025,"US Dollars","","","","",0.295,1.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.755,"USDINR"
"11756","OPTCUR","USDINR","OPTION","29-May-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",99957,1,1000,0.0025,"US Dollars","","","","",0.09,0.92,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.505,"USDINR"
"11758","OPTCUR","USDINR","OPTION","29-May-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",297369,1,1000,0.0025,"US Dollars","","","","",0.0025,0.6075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2675,"USDINR"
"11760","OPTCUR","USDINR","OPTION","29-May-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",300558,1,1000,0.0025,"US Dollars","","","","",0.0025,0.315,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0725,"USDINR"
"11762","OPTCUR","USDINR","OPTION","29-May-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",504780,1,1000,0.0025,"US Dollars","","","","",0.0025,0.16,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"USDINR"
"11764","OPTCUR","USDINR","OPTION","29-May-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",96852,1,1000,0.0025,"US Dollars","","","","",0.0025,0.08,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"11766","OPTCUR","USDINR","OPTION","29-May-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",117392,1,1000,0.0025,"US Dollars","","","","",0.0025,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11768","OPTCUR","USDINR","OPTION","29-May-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",25755,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11774","OPTCUR","USDINR","OPTION","29-May-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",212524,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11776","OPTCUR","USDINR","OPTION","29-May-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3202,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11778","OPTCUR","USDINR","OPTION","29-May-2023",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",60397,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11780","OPTCUR","USDINR","OPTION","29-May-2023",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",2307,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11782","OPTCUR","USDINR","OPTION","29-May-2023",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",12441,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11784","OPTCUR","USDINR","OPTION","29-May-2023",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",9,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11786","OPTCUR","USDINR","OPTION","29-May-2023",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",4598,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11788","OPTCUR","USDINR","OPTION","29-May-2023",85.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11792","OPTCUR","USDINR","OPTION","29-May-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",3587,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11794","OPTCUR","USDINR","OPTION","29-May-2023",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11796","OPTCUR","USDINR","OPTION","29-May-2023",86.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11798","OPTCUR","USDINR","OPTION","29-May-2023",86.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12060","OPTCUR","USDINR","OPTION","29-May-2023",87,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12062","OPTCUR","USDINR","OPTION","29-May-2023",87.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12064","OPTCUR","USDINR","OPTION","29-May-2023",87.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12066","OPTCUR","USDINR","OPTION","29-May-2023",87.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12076","OPTCUR","USDINR","OPTION","29-May-2023",88,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12078","OPTCUR","USDINR","OPTION","29-May-2023",88.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12080","OPTCUR","USDINR","OPTION","29-May-2023",88.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"12082","OPTCUR","USDINR","OPTION","29-May-2023",88.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"8371","OPTCUR","USDINR","OPTION","29-May-2023",75.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"13512","OPTCUR","USDINR","OPTION","29-May-2023",76,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"13514","OPTCUR","USDINR","OPTION","29-May-2023",76.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"2894","OPTCUR","USDINR","OPTION","29-May-2023",76.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11678","OPTCUR","USDINR","OPTION","29-May-2023",76.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11680","OPTCUR","USDINR","OPTION","29-May-2023",77,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1521,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11685","OPTCUR","USDINR","OPTION","29-May-2023",77.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11687","OPTCUR","USDINR","OPTION","29-May-2023",77.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11700","OPTCUR","USDINR","OPTION","29-May-2023",77.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11702","OPTCUR","USDINR","OPTION","29-May-2023",78,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1999,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
